author,content,date,id,review_title
Jeff Bolton,We're so sorry you had problems using Sleep Sounds!  There was a problem with the system last night that that was preventing the skill from starting for some people.  We are working with Amazon Support to determine the cause and prevent it from happening in the future.,5 months ago,d222ac38-dd02-4312-84b8-d904d6250607,Works 1% of the time.
Jeff Bolton,"Hi Jesse!  I'm very sorry you didn't like our sounds!  Can you let us know which sound(s) you feel need improvement?  I assure you that none of our sounds are short loops.  In fact, many of them are even live nature recordings that don't loop at all!  E-mail us at sleepsoundskill@gmail.com and let us know how we can make the sounds better. We really appreciate the feedback!",5 months ago,1ec23a42-2d99-4641-9727-4268483b8cf1,Not the best audio
Jeff Bolton,"Hi!  To get the sounds to stop after a certain period of time, first start the sound and then say ""Alexa, set a sleep timer for 2 hours"".  We are waiting for Amazon to update our description since some users have had problems using the suggested command.",4 months ago,e31b7469-32b2-49cd-9230-d2adf2b973c9,Sounds are good functionality not so much
C. Naff,"I appreciate you taking time to reply; however you can understand my frustration when my friend tells me about this great app he gets to use for free and then I try to use it and get very different results, as mentioned above.  This is how you end a great product, and make way for an alternative on the market with a similar name and features to replace it.",4 days ago,b823f937-a0d4-4417-a38e-d3b1185303dd,Bastards started charging money
Jeff Bolton,"Hi C. Naff!  If you enabled the skill prior to 8/8/2017, then you get all 44 of our original sounds for Free...for Life!  We would never give you something and then take it away!  If those sounds are not playing for you, please e-mail us at support@sleepsounds.io and we'll take care of it for you.",4 days ago,ccddd1b8-ac31-4ccd-bd99-839618b77282,Bastards started charging money
Jeff Bolton,Hi!  We're sorry you are having trouble using the skill!  Please e-mail us at sleepsoundskill@gmail.com and let us know which commands you are having trouble with!  We're here to help!,2 months ago,6aebe016-62fe-42d7-b252-59e77bbbfce0,Rarely works!
Jeff Bolton,"We're sorry you are having difficulties using Sleep Sounds.  Unfortunately, there's not much we can do as skill developers to improve on this.  Your Alexa device is in control at this point.  One thing that might help is to go through the voice training.  You can access voice training in your Alexa App under Settings.  This will help Alexa learn your specific voice and will help her to better understand your commands.  If you continue to have issues, please e-mail us at sleepsoundskill@gmail.com and we'll do our best to help!",5 months ago,e52c3a0b-2375-493c-8437-7dc009f11361,Doesn't recognize many of the listed sounds
Jeff Bolton,Hi again!  Just wanted to let you know we've put in a temporary fix until Amazon resolves the issue.  The sounds should play all night now.  Thanks again for your patience!,3 months ago,70b35361-03c9-4994-8ee7-f0084cabfa8a,Changed for the worse!!
Jeff Bolton,"Hi Nick.  Amazon is having issues with their platform right now and it is affecting all skills that stream audio, not just Sleep Sounds.  We have a short term fix coming within the hour.  We are working with Amazon to fix their system.  Thank you for your patience!",3 months ago,0304bb30-2b8c-4d25-ab2d-fe9881572d45,Changed for the worse!!
Jeff Bolton,Thanks so much for the review!  Let us know what we need to do to earn that 5th star!  Feedback from our users is extremely important to us!,5 months ago,ab8c440d-7abf-401e-8be2-e4867a16c380,Pleasant app
Jeff Bolton,Hi again!  Just wanted to let you know we've put in a temporary fix until Amazon resolves the issue.  The sounds should play all night now.  Thanks again for your patience!,3 months ago,cdc11542-a8f5-4d71-ae79-121989f2c645,What Happened?
JMB,"Thanks for writing back...  I'm glad that's all it is.  Not only do I enjoy it, but I'm actually beginning to depend on it.  It's a great tool for improving sleep hygiene.  Thanks you so much.",3 months ago,f1dba0fc-4ad3-4e38-a479-e61b2a2e67f5,What Happened?
Jeff Bolton,"Hi JMB.  Amazon is having an issue currently that is preventing skills from playing the next track.  This is affecting all streaming audio skills, not just Sleep Sounds.  We are working with Amazon to get this corrected as quickly as we can.  We apologize for the inconvenience!",3 months ago,d6b21bb8-b854-4f55-9bb4-f1a9bbe0d74b,What Happened?
Jeff Bolton,"Hi Larry!  If you enabled the skill prior to 8/8/2017, then you get access to over 44 sounds... for FREE.... for Life!  That's over 3 times as many sounds as any other skill!  Our premium sounds and features are optional for those who want that special or unique sound they can't get anywhere else!  If you no longer have access to those 44 Founding Member sounds, please let us know at support@sleepsounds.io and we'll be happy to get it straightened out for you!",10 days ago,316c64d8-7aa0-43b3-8305-62cf1fa8bd43,Don't like ads or pay model
Jeff Bolton,Thanks so much for the feedback!  We'll review the fireplace sound and see if we can make it better!,5 months ago,23774b7d-19f2-43a4-ad62-0cf7578b778e,Poor fireplace sound
Jeff Bolton,"Hi Crystal!  You can easily tell the sounds to stop after a certain period of time.  After the sound has started playing, just say ""Alexa, set a sleep timer for 2 hours""  or however long you want.  The sound will stop automatically after that time has elapsed!",4 months ago,101683be-f616-41e6-b267-91568cc813fa,Great
Jeff Bolton,"Hi!  I'm not sure I understand your feedback.  What do you mean by ""Redundant""?  You also say it ""needs more variety"".... we have almost 100 different sounds from beautiful nature sounds to peaceful instrumentals and everything in between!  If there is a specific sound you are looking for, you can always request it and we'll do our best to get it added for you.  Please e-mail us at support@sleepsounds.io and let us know what we can do to earn those additional stars!",1 day ago,e381e378-9120-42d1-953e-ca2cc06bc112,Redundant
Jeff Bolton,"Thanks for the feedback, Yolanda!  By default, the sounds play until you tell them to stop.  If you want the sound to stop after some specified time, you can use Alexa's sleep timer function.  Once the sound is playing, just say ""Alexa, set a sleep timer for 2 hours"" and Alexa will automatically stop the sound after that period of time.We are limited by the Alexa system when it comes to changing from one sound to another.  Going to the next or previous sound is as easy as saying ""Alexa, Next"" or ""Alexa, Previous"".  If you're already playing a sound and want to go directly to a different sound, you have to say ""Alexa, tell Sleep Sounds to play Thunderstorm"" instead of just ""Alexa, Play Thunderstorm"".  We hope the Amazon team improves this in the future.",5 months ago,9af870fa-b568-450c-8540-18a48635e002,Sleep sounds
Jeff Bolton,"Hi Jim!  We'd really appreciate it if you'd let us know what problems you had.  Most people find the skill very easy to use and are very happy with it.  If you are having specific issues, please e-mail us at support@sleepsounds.io and we'll be happy to take care of it for you!",11 days ago,1ffcbfe1-8916-4b7a-aa27-4e4c2e20f27c,Sucks.
Jeff Bolton,"Hi!  You can start a sound directly (no talking) by saying ""Alexa, tell Sleep Sounds to play Rain"".  Alexa does a pretty good job of hearing you even at a whisper!",4 months ago,c944c3fb-b40c-4d7d-bcbf-7036dfe34639,Generally positive
Jeff Bolton,"Hi!  You can start a sound directly (no talking) by saying ""Alexa, tell Sleep Sounds to play Rain"".  Alexa does a pretty good job of hearing you even at a whisper!",4 months ago,aa7f3f27-c03d-4976-b710-d77d4e705893,Generally positive
Jeff Bolton,Hi again!  Just wanted to let you know we've put in a temporary fix until Amazon resolves the issue.  The sounds should play all night now.  Thanks again for your patience!,3 months ago,24cc1809-2c39-4c75-9ff0-dcf53dc5d75c,Was great but now stops after an hour
Jeff Bolton,"Hi J. Morris! Amazon is having issues with their platform right now and it is affecting all skills that stream audio, not just Sleep Sounds. We have a short term fix coming within the hour. We are working with Amazon to fix their system. Thank you for your patience!",3 months ago,267b7c53-6a4e-4f67-b514-64d854cc7364,Was great but now stops after an hour
Jeff Bolton,"Hi Lauraine!  Welcome to the Alexa family and Thank You for being a Premium Member of Sleep Sounds!  If we can help in any way, e-mail us at support@sleepsounds.io.",11 days ago,e975881a-b9cb-4235-ad43-ce21513a2a45,I think it will take me a while to get through them all but it is great to have the variety
Jeff Bolton,"Thanks for the review, Dominic!  A fan noise is already on our list of sounds to add.  Look for it next week sometime!Jeff",5 months ago,5e89ba36-454f-4357-8e5a-869195bca1d4,Nice sounds...
Jeff Bolton,"Hi AB.  I'm sorry you're having trouble using Sleep Sounds!  The entire list of sounds is listed on the skill home page and is updated as we add new sounds. You can find it by searching for ""Sleep Sound Skill"" in your Alexa app or on Amazon.com. Alexa has problems understanding some people and it makes it difficult to know which sound to play.  We are also working to improve how Sleep Sounds interprets the sound names. This should make it a lot easier for Alexa to understand and play the correct sound for you. Look for this improvement very soon!",4 months ago,d9417016-11dc-4a11-915e-c2717fe67ddf,Only a couple work
Jeff Bolton,Hi!  We are sorry you are having problems requesting a sound!  Please e-mail us at sleepsoundskill@gmail.com and let us know which sound you are having problems with.  We'll be happy to fix it for you if we can!,2 months ago,3babb909-c849-4aaf-98d7-10cf304ef26f,Doesn't always work
Jeff Bolton,"Hi!  Sleep Sounds is designed to block out unwanted noise and it does such a great job that it even blocks out your own voice.  To stop it, just say ""ALEXA"" in a loud, firm voice.  When she responds by stopping the sound and listening, just say ""Stop"".  Similarly, you can adjust the volume by saying ""ALEXA.... volume up"".  If you continue to have problems, please e-mail us at support@sleepsounds.io and we'll be happy to help!",1 month ago,1713b21e-5388-4c60-96c9-3ef4b49b0f5b,"Would be great, if you could stop it or adjust volum"
